****************************************************************************************************************************
Sayın Araştırmacı;

Bu Türkçe Duygu Sözlüğü, doktora tezi çalışması kapsamında geliştirilmiş olup,
kullanılması ve dağıtılması tamamen serbesttir. Amacımız dilimizde yapılacak
çalışmalara kaynak oluşturabilmektedir. 

Akademik amaçlı kullanımınızda, aşağıdaki yayınlara çalışmalarınızda referans vermenizi rica ederiz.

İyi çalışmalar....


REFERANS VERİLECEK YAYINLAR:
---------------------------
1) F. Sağlam, B. Genç, H. Sever, "Extending a Sentiment Lexicon with Synonym-Antonym Datasets: SWNetTR++", 
   Turkish Journal of Electrical Engineering and Computer Sciences, 27 (2019) 1806-1820. 
   
2) F. Sağlam, B. Genç, H. Sever, "Developing Turkish Sentiment Lexicon for Sentiment Analysis Using Online News Media", 
   IEEE/ACS 13th International Conference of Computer Systems and Applications (AICCSA), 
   Nov 29 – Dec 02 2016, Agadir, Morocco, 2016.   


SÖZLÜĞÜN TÜM GELİŞTİRİLME YÖNTEM VE SÜREÇLERİ HAKKINDA BÜTÜN BİLGİLER İÇİN:
--------------------------------------------------------------------------
   YÖK Tez Merkezi, 10253867 referans numaralı, 
   "Otomatik Duygu Sözlüğü Geliştirilmesi ve Haberlerin Duygu Analizi" konulu doktora tezi.


TÜRKÇE KARAKTERLERDEN DOLAYI ENCODING PROBLEMI YAŞAYANLAR İÇİN PYTHON KOD SATIRI:
--------------------------------------------------------------------------------
   import pandas as pd
   SWNetTR = pd.read_csv(r"...\YOUR_PATH\SWNetTR++.csv", sep=';', decimal=",", encoding="utf-8-sig")


Fatih SAĞLAM
fsaglam2002@yahoo.com

****************************************************************************************************************************



WORD;TONE;POLARITY
blaring;-0,1875;-1
blarney;0,099017439;1
blastomerli;-0,125;-1
blastomikozis;-0,25;-1
blefarit;-0,875;-1
blefarospazm;-0,5;-1
blender;0,312767439;1
blisiu;-0,5;-1
blister böceği;-0,125;-1
blister pas;-0,625;-1
bloğu;-0,01059;-1
blok;0,07627906;1
blok mektup;0,161517439;1
blok sermaye;0,161517439;1
blokaj;-0,03092;-1
bloke;0,078187439;1
blokhavs;0,161517439;1
bloklu;0,161517439;1
bloksuzluk;-0,25;-1
blöf;-0,037422097;-1
blöfçü;0,061600725;1
bluz;0,162403657;1
bo;-0,375;-1
bo ağaç;0,161517439;1
boa;0,106610207;1
boca;-0,34184;-1
boca etme;-0,254010315;-1
boca etmek;0,052804861;1
bocala;-0,03777;-1
bocalama;-0,323189919;-1
bocalamak;-0,232674875;-1
bocalayan;0,161517439;1
bocalayan kimse;0,286517439;1
bocit;0,264217439;1
bodoslama;-0,35062;-1
bodrum;0,054778676;1
boduç;0,330337439;1
bodur;-0,118013166;-1
bodurağaç;-0,04167;-1
bodurluk;-0,08333;-1
boehm;0,411517439;1
boffo;0,411517439;1
boga;0,140647439;1
boğ;-0,39234;-1
boğa;0,140647439;1
boğa burun;-0,5;-1
boğa güreşçisi;0,411517439;1
boğa piyasası;-0,25;-1
boğak;-0,508627169;-1
boğanak;-0,23425;-1
boğası;-0,080177866;-1
boğaz;-0,135173487;-1
boğaz ağrısı;-0,5;-1
boğaz gözlü;-0,75;-1
boğaz hastalığı;-0,625;-1
boğaz zırhı;-0,125;-1
boğazını sıkmak;-0,329262232;-1
boğazkesen;-0,39358;-1
boğazla;-0,1292;-1
boğazlak;-0,414186025;-1
boğazlamak;-0,08720223;-1
boğazlar;-0,625;-1
boğazlaşma;-0,081788989;-1
boğazlaşmak;0,131176342;1
boğazlı;-0,033948314;-1
boğazlık;0,536517439;1
boğazsız;0,051409366;1
boğma;0,047762439;1
boğma rakı;-0,10914;-1
boğmaca;-0,375;-1
boğmak;-0,017665634;-1
boğmakta;-0,5;-1
boğucu;-0,091398969;-1
boğucu gaz;0,286517439;1
boğuculuk;-0,25;-1
boğuk;-0,072691619;-1
boğukluk;-0,29167;-1
boğulma;-0,076368735;-1
boğulmak;-0,116519612;-1
boğulmuş;-0,074648098;-1
boğum;-0,214217411;-1
boğumlu;-0,2625;-1
boğuntu;-0,095722583;-1
boğuşma;-0,09597413;-1
boğuşmak;0,132748555;1
boğuşmalı;-0,184144549;-1
boğut;0,094590777;1
boğuyor;-0,25;-1
bohça;0,107352755;1
bohçala;-0,44444;-1
bohem;-0,04167;-1
bohme;0,411517439;1
boji;-0,07467;-1
bok;-0,203795577;-1
bok etmek;-0,273174687;-1
bokböceği;-0,125;-1
bokkafalı;-0,375;-1
boks;0,323097439;1
boks eldiveni;-0,125;-1
boksit;-0,125;-1
boksitli;-0,125;-1
boksör;0,392777439;1
boksör burnu;0,161517439;1
boksör suratlı;0,536517439;1
boktan;-0,75;-1
bol;0,079168918;1
bol bol;0,129480375;1
bol havalı;0,063284448;1
bol paça;-0,27126;-1
bolaki;0,191357439;1
bolca;0,286517439;1
bolçak;-0,04899516;-1
boldur;-0,10417;-1
bolero;0,584287439;1
bollanma;0,118636162;1
bollanmak;0,124534973;1
bollaşmak;0,056542703;1
bollatmak;0,07187073;1
bolluk;0,130626586;1
bollukla;0,369847439;1
bolometre;-0,25;-1
bolşeviklik;-0,04083;-1
bolşevizm;-0,04083;-1
bom;0,041987439;1
bomba;-0,190840665;-1
bomba patlatmak;0,062651698;1
bombala;-0,34301;-1
bombalama;-0,46747;-1
bombalamak;-0,162181283;-1
bombardıman;-0,46747;-1
bombardıman etmek;-0,13196963;-1
bombardon;-0,267284572;-1
bombe;0,188037439;1
bombok;-0,11062;-1
bomboş;-0,10583331;-1
bombus;-0,40909;-1
boncuk;-0,02462;-1
boncuk gözlü;-0,375;-1
boncuk işi;-0,08333;-1
boncuklu;-0,125;-1
bond kağıt;0,411517439;1
bone;0,107763884;1
boneta;-0,061579329;-1
bonfile;0,363787439;1
bongo;0,202457003;1
bonjur;0,420137439;1
bonk;0,119847439;1
bonkör;0,244641183;1
bonkörlük;-0,013916412;-1
bonmarşe;0,176019146;1
bono;-0,14808;-1
bonservis;0,074394558;1
bonus;0,286517439;1
bonzer;0,661517439;1
boot;-0,5;-1
bootie;-0,125;-1
booty;-0,375;-1
bor;-0,167391475;-1
bor odası;-0,375;-1
bor triflorür;-0,25;-1
bora;-0,062448897;-1
borak;-0,130066793;-1
boralı;-0,25;-1
boran;-0,036596175;-1
borani;0,349087439;1
borat;-0,08516;-1
boratlanmış;-0,25;-1
borazan;-0,70194;-1
borcu olan;0,293004733;1
borcun ertelenmesi;0,536499658;1
borç;-0,068139169;-1
borç alan;0,293840253;1
borç alma;-0,04167;-1
borç almak;-0,04167;-1
borç kaydı;-0,25;-1
borç senedi;0,153977251;1
borç veren;-0,252765664;-1
borçlan;-0,40077;-1
borçlanma;-0,04167;-1
borçlanmak;-0,081730672;-1
borçlu;0,317219465;1
borçluluk;0,078187439;1
borçluyum;0,070607439;1
borçsuz;-0,625;-1
borda;0,104271036;1
bordo;-0,048914939;-1
bordro;0,095227439;1
bordrolu;-0,625;-1
bordür;0,074647439;1
borik;-0,88147;-1
bornoz;0,669487132;1
borsa;0,157142584;1
borsa endeksi;0,046717439;1
borsacı;-0,082725901;-1
borsacı kemer;-0,25;-1
boru;-0,100340729;-1
boru çiçeği;-0,125;-1
boru döşeyici;-0,15358;-1
boru guan;0,411517439;1
boru kadar;0,078187439;1
boru karga;0,536517439;1
boru sesi;-0,05009;-1
boruk;0,082685739;1
borulama;-0,125;-1
bosin hastalığı;-0,125;-1
bostan;0,057140026;1
bostancı;-0,166567241;-1
boş;-0,130731255;-1
boş boş;0,161517439;1
boş boş bakmak;-0,06140625;-1
boş böğür;0,491657439;1
boş ciro;-0,25;-1
boş dışarı;-0,5;-1
boş göbekli;0,536517439;1
boş kafalı;-0,198126971;-1
boş konuşma;-0,125;-1
boş lakırdı;-0,191143198;-1
boş sözcülük;-0,092978395;-1
boş sözler;0,161517439;1
boş verme;-0,186558614;-1
boş vermek;0,19009863;1
boş yer;0,095671651;1
boş yere;-0,382643422;-1
boş zaman;0,411517439;1
boşa;-0,22583;-1
boşa harcamak;-0,20833;-1
boşal;-0,4107;-1
boşalım;-0,365162396;-1
boşalma;-0,274949553;-1
boşaltıcı;-0,37468;-1
boşaltılma;-0,222133222;-1
boşaltılmamış;0,203187439;1
boşaltım;-0,306830974;-1
boşaltma;-0,22518164;-1
boşaltmak;-0,11279766;-1
boşama;-0,34091;-1
boşamak;0,108815038;1
boşan;-0,11941;-1
boşanma;-0,152622005;-1
boşanmak;-0,02406359;-1
boşanmış;0,286517439;1
boşboğaz;-0,227649964;-1
boşboğazlık;-0,04579406;-1
boşboşbakmak;-0,06140625;-1
boşdurmak;-0,251469664;-1
boşgut;-0,029158585;-1
boşla;0,221297439;1
boşlama;-0,145765798;-1
boşlamak;0,064521351;1
boşluk;-0,163747331;-1
boşluk oranı;-0,375;-1
boşluklu;-0,129742071;-1
boşoturmak;-0,248764327;-1
boşta;-0,296009974;-1
boşta olan;-0,125;-1
boşta olmak;-0,299096975;-1
boşta sözler;0,161517439;1
boşu boşuna;-0,405538924;-1
boşuna;-0,082581784;-1
boşuna harcama;-0,057360921;-1
boşver;-0,125;-1
boşverdim etmek;-0,012670512;-1
bot;-0,080115198;-1
botanik;0,319757439;1
botanik tıp;-0,125;-1
bothrops;0,161517439;1
botulinun;-0,25;-1
botülin;-0,25;-1
botülinüs;-0,25;-1
bouillabaisse;0,161517439;1
bovril;-0,25;-1
boy;0,092648351;1
boy abdesti;0,195647439;1
boy bos;0,048005056;1
boya;0,049269113;1
boyacılıkla;0,072167439;1
boyacılıkta;0,072167439;1
boyahane;0,495937439;1
boyala;0,183407439;1
boyalar;-0,625;-1
boyalı;-0,020342549;-1
boyam;0,203187439;1
boyama;0,203187439;1
boyamak;-0,077610627;-1
boyanabilen;0,411517439;1
boyanmamış;-0,5375;-1
boyanmış;0,467363482;1
boyar;0,203187439;1
boyasız;-0,476610241;-1
boydaş;0,159800277;1
boydaşlık;0,040656996;1
boykot;-0,162336515;-1
boykot etmek;-0,017410345;-1
boyla;-0,56446;-1
boylam;0,171513992;1
boylam uzunluk;0,236347439;1
boylamak;-0,024387628;-1
boylu;0,096472563;1
boynu altında kalsın;0,097547439;1
boynu bükük;-0,024721383;-1
boynuz;0,07000626;1
boynuzla;0,093097439;1
boynuzlu;0,319687439;1
boynuzlu puffin;0,161517439;1
boyoz;0,247417439;1
boysuz;-0,129156116;-1
boyu kısalma;-0,039378539;-1
boyun;0,138911823;1
boyun ağrısı;-0,41667;-1
boyun atkısı;0,336183545;1
boyun bağı;0,321484962;1
boyun eğdirmek;0,051827439;1
boyun eğmek;0,092845665;1
boyun eğmemek;0,230996717;1
boyun eğmez;-0,418802322;-1
boyun eğmezlik;-0,625;-1
boyuna;0,11318816;1
boyunbağı;0,080750298;1
boyunca;0,099228898;1
boyunca ovmak;-0,125;-1
boyunduruk;-0,092855815;-1
boyunluk;0,335081313;1
boyunu aşmak;0,119847439;1
boyut;0,04050346;1
boyutlu;0,057347439;1
boyuttakilerin;-0,25;-1
boyutu;-0,07059;-1
boz;0,296751685;1
boza;0,059441066;1
boza sarısı;-0,10723;-1
bozabilir;-0,11364;-1
bozahane;0,282347439;1
bozan;0,536517439;1
bozar;-0,00928;-1
bozca;1;1
bozca sarı;-0,10723;-1
bozdoğan;-0,23382;-1
bozduğu;-0,625;-1
bozdur;0,139657439;1
bozgun;-0,147509984;-1
bozgun havası;-0,165133108;-1
bozguncu;-0,25642708;-1
bozgunculuk;0,161517439;1
bozgunluk;-0,132689503;-1
bozkır;-0,050632715;-1
bozkurt;0,056837439;1
bozlak;0,215411953;1
bozma;-0,132885274;-1
bozmak;-0,015390333;-1
bozucu;-0,334;-1
bozucu etkisi olan;-0,375;-1
bozuk;-0,228485162;-1
bozukdüzen;-0,092234757;-1
bozukluğu;-0,17803;-1
bozukluk;-0,238573771;-1
bozul;-0,17626;-1
bozulabilir;-0,38889;-1
bozulamaz;-0,66667;-1
bozulma;-0,146471156;-1
bozulmak;-0,158724028;-1
bozulmama;0,536517439;1
bozulmamış;-0,14641701;-1
bozulması;-0,195;-1
bozulmaz;-0,3125;-1
bozulmazlık;-0,5;-1
bozulmuş;-0,273846771;-1
bozulup yok olma;0,113319061;1
bozum;-0,5;-1
bozum havası;-0,5;-1
bozunma;0,161517439;1
bozunmuş;-0,122352251;-1
bozuntu;-0,075210184;-1
bozuş;0,162457439;1
bozuşma;-0,189304075;-1
bozuşmak;0,046789925;1
bozyeşil;-0,09282307;-1
böbreğimsi;0,161517439;1
böbrek;-0,2210725;-1
böbrek iltihabı;-0,6875;-1
böbrek korteksi;0,161517439;1
böbrek litiasis;0,286517439;1
böbrek pasta;-0,25;-1
böbür;-0,54455;-1
böbürlen;0,380217439;1
böbürlenen;-0,004108657;-1
böbürlenerek;0,411517439;1
böbürlenme;0,090233318;1
böbürlenmek;0,29941215;1
böce;-0,09987;-1
böceği;0,172877439;1
böcek;-0,0851635;-1
böcek ısırığı;-0,5;-1
böcekçil;-0,22279;-1
böceklen;0,119387439;1
böcekli;-0,320201146;-1
böcü;-0,09987;-1
böğdün;-0,26264884;-1
böğsü;-0,103976153;-1
böğür;0,491657439;1
böğüre böğüre;-0,16667;-1
böğürme;-0,234399527;-1
böğürmek;-0,104916288;-1
böğürtlen;-0,049477523;-1
böğürtlen çalı;-0,125;-1
böğürtü;-0,187952863;-1
böğürüş;-0,250269159;-1
böke;-0,037279996;-1
böl;0,096628904;1
böleç;0,408607439;1
bölen;0,076517439;1
bölge;-0,01244;-1
bölgeli;0,119847439;1
bölgesel;0,039104086;1
bölgesel ileiti;-0,625;-1
bölme;-0,023503625;-1
bölmece;-0,11055;-1
bölmek;-0,183675615;-1
bölü;-0,43323;-1
bölücü;-0,336529412;-1
bölük;-0,285400905;-1
bölüm;0,037142853;1
bölüm kararı;-0,5;-1
bölümle;0,092167439;1
bölümleme;0,048636261;1
bölümlendirme;-0,124907609;-1
bölümlenmemiş;-0,375;-1
bölümler;-0,218314559;-1
bölümsel;-0,200445283;-1
bölünç;-0,19644;-1
bölünebilen;-0,20833;-1
bölünebilir;0,378187439;1
bölünebilme;0,411517439;1
bölünen;-0,03122;-1
bölünme;-0,17898;-1
bölünmek;-0,060098936;-1
bölünmemiş;-0,64;-1
bölünmez;-0,5625;-1
bölünmezlik;0,054925794;1
bölünmüş;-0,0207;-1
bölüntü;-0,009838266;-1
bölüntüler;0,268937439;1
bölüş;-0,03122;-1
bölüşmek;-0,14540166;-1
bölüştürme;-0,062672436;-1
bölüştürmek;-0,175202992;-1
bölüştürülmek;-0,060154372;-1
bön;0,169577546;1
bön bön;0,286517439;1
bön bön bakmak;0,411517439;1
bönlük;0,040538567;1
börek;0,107249788;1
börekçi;-0,246597746;-1
börk;0,047905928;1
börtü;-0,34943;-1
börülce;-0,296250052;-1
böşörtüsü;-0,014777016;-1
böyle;0,039476444;1
böylece;0,150783874;1
böylelikle;-0,050503335;-1
brachychiton;-0,125;-1
bracted;-0,25;-1
bradidaktili;-0,375;-1
bradikardi;-0,375;-1
brahma;-0,14773;-1
brahma rahibi;0,096517439;1
brahmanizm;0,119847439;1
brahmanlık;0,119847439;1
brainiac;0,536517439;1
braket;0,113567439;1
brakidaktili;-0,375;-1
brakisefali;-0,25;-1
branchiura;0,161517439;1
branda;-0,125;-1
branda bezi;-0,125;-1
branş;0,069116279;1
branta bernicla;0,161517439;1
bravo;-0,176507889;-1
bravo deme;0,230310663;1
bre;-0,03958;-1
breakbone ateş;-0,25;-1
brendi;0,161517439;1
brezilya;0,130637439;1
briary;-0,375;-1
briç;0,341727439;1
briefs;0,096037439;1
brifing;0,067487001;1
brifing vermek;-0,329789582;-1
brihaspati;0,286517439;1
brik;0,436957439;1
briket;-0,29827;-1
britanya;-0,00575;-1
briyantin;-0,15198;-1
briyofit;-0,125;-1
broca afazi;-0,125;-1
brodıaea;0,161517439;1
brokoli;0,245987439;1
brom;0,141057439;1
bromat;-0,08333;-1
brominat;-0,08333;-1
bromoform;-0,125;-1
bromus inermis;-0,125;-1
bromür;-0,20833;-1
bronchus;-0,31881;-1
bronko;-0,375;-1
bronkopnömoni;-0,75;-1
bronkospazm;-0,75;-1
bronş;-0,31881;-1
bronşiolit;-0,625;-1
bronşit;-0,625;-1
bronşitik;-0,625;-1
bronşiyal astım;-0,375;-1
bronz;0,111089283;1
bronzlaşmak;-0,090718416;-1
broş;0,586517439;1
broşür;0,149557752;1
brougham;-0,125;-1
bröve;-0,004649799;-1
brummell;0,161517439;1
brunei;0,286517439;1
brunelleschi;0,161517439;1
brunhild;-0,25;-1
brunhilde;-0,25;-1
bruselloz;-0,08333;-1
brushy;-0,125;-1
brusin;-0,5;-1
brüksel dantel;0,411517439;1
brülör;-0,1041;-1
brüt;0,116867439;1
brüt satış;-0,375;-1
brynhild;-0,25;-1
bryophyta;0,161517439;1
bu;-0,108623325;-1
bu arada;0,411517439;1
bu hastalığın;-0,75;-1
bu kabilden;-0,166995392;-1
bu kadar;-0,375;-1
bu konuda;0,161517439;1
bu meyanda;0,411517439;1
bu taraftaki;-0,070236903;-1
bu yandaki;-0,070236903;-1
bubi;0,286517439;1
bubi tuzağı;0,119847439;1
bubik;0,212367439;1
bubo;-0,58333;-1
bucak;-0,089482185;-1
bucak döşşeği;-0,03977;-1
bucaksız;-0,324798452;-1
bucuruk;-0,104803216;-1
buçuk;-0,078219605;-1
buda;0,037747439;1
budak;0,086472246;1
budaklan;-0,22725;-1
budaklanmak;-0,003899749;-1
budaklı;-0,25;-1
budaklılık;0,161517439;1
budala;-0,123247178;-1
budala budala;0,328187439;1
budalaca;0,328187439;1
budalacasına;0,328187439;1
budalalık;-0,343460134;-1
budamak;-0,109801479;-1
budistlik;-0,16667;-1
budizm;-0,16667;-1
budun;0,079336906;1
budun betimi;-0,07238;-1
buduncu;0,286517439;1
budunçi;0,286517439;1
budunsal;-0,079167041;-1
bufferin;0,411517439;1
buga;0,140647439;1
bugün;0,094100367;1
bugün yarın;-0,050388278;-1
bugüne kadar;0,161517439;1
bugünkü;0,236477202;1
buğday;0,175487439;1
buğday uyuz;0,161517439;1
buğday yaz;0,161517439;1
buğra;0,188407439;1
buğu;-0,077846381;-1
buğu çözme;0,536517439;1
buğu kebabı;-0,117283227;-1
buğula;0,261507439;1
buğulama;-0,187701823;-1
buğulanmak;-0,40333;-1
buğulanmış;-0,10606;-1
buğulaşma;0,161265248;1
buğulu;-0,10606;-1
buğur;0,188407439;1
buhar;0,037000873;1
buhar halindeki;-0,06818;-1
buhar kömürü;0,536517439;1
buharlama;-0,125;-1
buharlar;-0,125;-1
buharlaşma;0,154918798;1
buharlaştırma;-0,097202034;-1
buharlı;0,178092389;1
buharlılık;-0,25;-1
buhran;-0,154572871;-1
buhurdan;0,251187522;1
buhurluk;0,253313944;1
buji;0,151427439;1
buka;0,140647439;1
bukağı;0,244087439;1
bukaği;-0,213107201;-1
bukalemun;-0,109698139;-1
bukan;-0,06056506;-1
buke;0,068343531;1
buket;0,070696661;1
bukle;0,188888582;1
bukleli;-0,125;-1
bukuk;-0,414186025;-1
bul;0,109192827;1
bula;-0,06005;-1
bulada;0,190157439;1
bulak;0,205007439;1
bulamaç;0,130477439;1
bulamak;-0,429209536;-1
bulan;0,055470251;1
bulandırdı;-0,5;-1
bulandırıcı;-0,223887256;-1
bulandırmak;0,286517439;1
bulanık;-0,170116135;-1
bulanıklık;-0,0019625;-1
bulantı;-0,3809;-1
bulaş;-0,30846;-1
bulaşan;0,347127439;1
bulaşıcı;0,347127439;1
bulaşıcılığı;0,161517439;1
bulaşıcılık;0,309247439;1
bulaşık;-0,09610039;-1
bulaşıkçı;-0,020658655;-1
bulaşım;0,117934155;1
bulaşma;-0,051640061;-1
bulaşmak;0,03806352;1
bulaşmamış;0,661517439;1
bulaşmaya;-0,16667;-1
bulaştırmak;0,072340652;1
buldozer;-0,13229875;-1
bulgar parası;0,227377439;1
bulgari;-0,1313;-1
bulgu;-0,062730684;-1
bulgula;-0,00866;-1
bulgur;0,135355289;1
bulgur pilavı;-0,125;-1
bulimia;-0,375;-1
bulimia nervoza;-0,5;-1
bullak;-0,09621;-1
bulmaca;0,064190596;1
bulmak;0,142215528;1
bulmayan;-0,625;-1
bulmeç;0,130477439;1
bulucu;-0,059405481;-1
buluğ;-0,010343817;-1
bulûğ;-0,08370627;-1
buluğa erme;-0,048094535;-1
bulun;-0,18042;-1
bulunan;0,222857439;1
bulundu;-0,375;-1
bulundur;-0,15483;-1
bulundurma;0,115887439;1
bulundurmak;0,074842798;1
bulunmak;0,15951487;1
bulunmamak;-0,074813222;-1
bulunmaz;-0,150253847;-1
buluntu;0,081457439;1
bulunurları olmak;-0,022635009;-1
buluş;0,121972153;1
buluşma;0,069618038;1
buluşmak;-0,171426524;-1
bulut;-0,031193451;-1
bulut dokuz;1;1
bulut gibi;-0,125;-1
bulut kadar;-0,25;-1
bulut kaplı;-0,5;-1
bulutla;-0,25;-1
bulutlan;-0,10526;-1
bulutlandırmak;-0,125;-1
bulutlanmış;-0,187529775;-1
bulutlu;-0,217837909;-1
bulutluluk;-0,02273;-1
bulutsu;-0,06818;-1
bulutsular;-0,125;-1
bulutsuz;0,354017439;1
bulvar;-0,156067968;-1
bum;-0,25;-1
bumbar;0,077587729;1
bumburuşuk;-0,303310084;-1
bumerang;0,262777439;1
bumla;0,476517439;1
bun;-0,316096258;-1
buna;0,250835077;1
buna ek olarak;-0,046389683;-1
buna göre;0,119847439;1
bunak;-0,081005646;-1
bunak bir halde;0,286517439;1
bunaklık;-0,255876077;-1
bunal;0,059857439;1
bunalım;-0,224168689;-1
bunalış;-0,015610249;-1
bunalma;-0,154262137;-1
bunalmak;-0,342747614;-1
bunalmış;-0,047126645;-1
bunaltı;-0,010203779;-1
bunaltıcı;-0,125659832;-1
bunaltmak;-0,27;-1
bunama;-0,090763692;-1
bunamış;-0,292162156;-1
bunca;0,057117956;1
bunce;0,411517439;1
bundan;0,100306298;1
bundan başka;-0,046389683;-1
bundan önce;0,144024264;1
bungalov;-0,030501017;-1
bungarus;-0,125;-1
bunker zihniyet;-0,5;-1
bunlanmak;-0,381839636;-1
bunluk;-0,132396563;-1
bunu;0,286517439;1
bunun yanı sıra;-0,046389683;-1
bunun yüzünde;0,411517439;1
bununla;0,045104974;1
bununla beraber;0,042902625;1
bununla birlikte;-0,079178233;-1
bunyon;-0,25;-1
bur;-0,0641;-1
bura;-0,04834;-1
burak;-0,06056506;-1
burası;-0,04834;-1
burcu;0,076257655;1
burç;0,041019662;1
burçak;-1;-1
burçlar kuşağı;0,161517439;1
burçlu;0,161517439;1
burgacık;0,318517439;1
burgu;0,177607439;1
burhan;-0,107457884;-1
burjuva;0,046705305;1
burjuvazi;-0,12547;-1
burk;0,161517439;1
burka;-0,41667;-1
burkan;-0,625;-1
burke;-0,41667;-1
burkina faso;-0,375;-1
burkma;-0,095114282;-1
burkmak;-0,196344382;-1
burkulma;-0,530195008;-1
burkulmak;0,050286581;1
burma;-0,083197762;-1
burmak;-0,069049157;-1
burnu büyük;0,222270674;1
burnunu çekerek;-0,625;-1
burnunu çekmek;-0,625;-1
burry;-0,375;-1
burs;0,328187439;1
bursit;-0,25;-1
burtlak;-0,100748283;-1
buru;-0,152271595;-1
buruk;-0,131577353;-1
burukluk;-0,102246559;-1
burulmak;-0,119627258;-1
burulmuş;-0,121916927;-1
burulu;-0,153088192;-1
burum burum;-0,012953839;-1
burun;0,059067893;1
burun bükmek;0,216890947;1
burun çekme;-0,25;-1
burun dışarı;0,286517439;1
burun iltihabı;-0,5;-1
burun otu;-0,08333;-1
burundan;0,286517439;1
burunlu;0,161517439;1
burunluk;-0,20455;-1
burunotu;-0,08333;-1
burunsak;-0,20455;-1
burunsalık;-0,20455;-1
burunsallık;-0,25;-1
buruntu;-0,198189499;-1
buruş;0,140367439;1
buruş buruş;-0,021213913;-1
buruşmuş;-0,303303684;-1
buruştur;-0,10825;-1
buruşturdun;0,161517439;1
buruşturma;-0,015;-1
buruşuk;-0,140801013;-1
buse;-0,295958681;-1
but;-0,07115;-1
butik;0,250627439;1
butik otel;-0,06501;-1
butil;0,161517439;1
butlan;0,096148846;1
buton;-0,19128;-1
butterscotch;-0,125;-1
buttinsky;-0,125;-1
buttonhook;0,161517439;1
buut;0,080858868;1
buy;-0,02654;-1
buydurmak;-0,010289843;-1
buyra;0,070919799;1
buyruk;-0,055970638;-1
buyruk bir;0,203187439;1
buyruk vermek;-0,118195075;-1
buyrultu;0,086202076;1
buyrultusallık;0,536517439;1
buyur;0,159764971;1
buyur etme;0,067012319;1
buyur etmek;0,148051159;1
buyuran;-0,080021151;-1
buyurgan;0,121867439;1
buyurma;0,23297059;1
buyurmak;-0,063822346;-1
buyurman;-0,080005132;-1
buyurucu;-0,099982938;-1
buyurucular;-0,40573;-1
buyurulan;0,05453927;1
buyurulmuş;0,078187439;1
buyururcasına;0,153799237;1
buz;-0,196544921;-1
buz gibi;-0,223978109;-1
buz tutma;-0,372967768;-1
buzağı;0,056517439;1
buzağı aşk;0,411517439;1
buzağıla;0,705467439;1
buzağılama;0,286517439;1
buzan;0,536517439;1
buzdağı;-0,163912024;-1
buzdolabı;-0,080307634;-1
buzhane;-0,20939;-1
buzla kaplanma;-0,369401899;-1
buzlan;0,094317439;1
buzlanma;-0,222455148;-1
buzlanmak;-0,008254043;-1
buzlaşma;-0,369401899;-1
buzlu;-0,175;-1
buzmıhı;-0,02273;-1
buzsuz;0,161517439;1
buzul;-0,340431847;-1
buzullaşmış;-0,375;-1
bübe;-0,02083;-1
bübülük;0,212367439;1
bücür;-0,036433083;-1
bücüş;0,609337439;1
büfe;0,09233731;1
büğet;0,135674382;1
büğrü;-0,139072534;-1
bühtan;-0,066634492;-1
bühtan etmek;0,062159399;1
bühtancı;-0,019349577;-1
bük;-0,138746593;-1
büke;0,13735019;1
büklük;-0,14654715;-1
büklüm;-0,250516996;-1
bükme zihin;0,536517439;1
bükmek;0,043715819;1
bükük;-0,155324805;-1
bükülebilen;0,661517439;1
bükülebilir;0,316517439;1
bükülebilirlik;-0,125;-1
bükülme;-0,06;-1
bükülmek;0,075366614;1
bükülmeyen;0,536517439;1
bükülmez;-0,214492722;-1
bükülmüş;-0,084079481;-1
büküm;-0,090767566;-1
bükümlü;-0,032342488;-1
bükümsüz;-0,125;-1
bükün;0,156997439;1
büküntü;-0,114474976;-1
bül;-0,037084003;-1
bülat;-0,25;-1
bülbül;0,103430736;1
bülten;-0,036622547;-1
büluğa;0,050537411;1
büngü;-0,328165;-1
bünyamin;-0,04167;-1
bünye;0,100263453;1
bürçük;0,200011641;1
bürge;-0,35417;-1
bürgus;-0,25747;-1
bürgü;0,046905913;1
bürgülemek;0,040172264;1
bürgülü;-0,25;-1
bürkev;0,286517439;1
büro;-0,062416782;-1
büro çavuş;0,161517439;1
büro memuru;-0,25;-1
büro yaka;-0,125;-1
bürokrasi;-0,125;-1
bürokrat;-0,262247263;-1
bürokratik;0,286517439;1
bürokratizm;-0,125;-1
bürü;-0,16002;-1
bürülmüş;0,120185991;1
bürüm;0,157134019;1
bürümcük;0,101284904;1
bürümçek;0,101259692;1
bürüme;-0,078097909;-1
bürümek;0,146170166;1
bürün;0,433467439;1
bürünmek;-0,017030122;-1
büsbütün;-0,095462935;-1
büst;-0,16624;-1
büstiyer;0,286517439;1
bütan;-0,10431;-1
bütanoik asit;-0,5;-1
bütçe;0,058855;1
bütçe kalemleri;-0,375;-1
bütçele;-0,08095;-1
bütçeye uygun;-0,213480491;-1
bütçeyi aşmak;0,161517439;1
bütirik;-0,125;-1
bütirik asit;-0,5;-1
bütün;0,212258537;1
bütün bütün;0,211407592;1
bütün eserleri;-0,125;-1
bütün hava;-0,25;-1
bütün kiti;-0,125;-1
bütün olarak;0,16597998;1
bütün shebang;-0,125;-1
